iso_code,country,year,renewables_share_energy,fossil_share_energy,coal_share_energy,oil_share_energy,gas_share_energy
BGR,Bulgaria,2023,14.288,65.479,22.042,30.472,12.965
CAN,Canada,1980,26.337,69.698,9.679,41.346,18.672
CAN,Canada,1981,28.155,67.638,9.953,39.438,18.247
CAN,Canada,1982,28.168,67.682,10.844,36.916,19.922
CAN,Canada,1983,29.231,65.473,11.418,34.935,19.12
CAN,Canada,1984,29.58,65.072,11.959,33.158,19.955
CAN,Canada,1985,30.32,63.674,11.135,32.261,20.278
CAN,Canada,1986,30.752,62.24,10.226,32.676,19.337
CAN,Canada,1987,30.368,62.273,10.647,32.667,18.959
CAN,Canada,1988,28.379,64.041,10.98,33.023,20.038
CAN,Canada,1989,26.631,66.193,10.836,33.933,21.424
CAN,Canada,1990,28.252,64.928,10.695,32.627,21.606
CAN,Canada,1991,29.252,62.834,10.319,30.829,21.686
CAN,Canada,1992,29.262,63.426,10.237,30.804,22.386
CAN,Canada,1993,29.209,62.476,8.866,30.439,23.171
CAN,Canada,1994,28.705,62.101,9.055,29.944,23.103
CAN,Canada,1995,28.664,63.196,9.236,30.661,23.299
CAN,Canada,1996,29.629,62.855,9.18,30.6,23.075
CAN,Canada,1997,29.044,64.306,9.542,31.364,23.4
CAN,Canada,1998,28.09,66.07,10.341,32.408,23.322
CAN,Canada,1999,28.364,65.818,9.635,32.018,24.165
CAN,Canada,2000,28.536,65.852,9.925,30.995,24.932
CAN,Canada,2001,27.032,66.972,10.52,32.502,23.951
CAN,Canada,2002,27.335,66.997,10.241,32.631,24.125
CAN,Canada,2003,26.02,68.423,10.155,33.649,24.619
CAN,Canada,2004,25.7,67.733,9.445,34.58,23.708
CAN,Canada,2005,27.043,66.365,9.347,33.516,23.502
CAN,Canada,2006,27.208,65.572,9.366,32.035,24.17
CAN,Canada,2007,26.53,67.058,9.161,33.576,24.322
CAN,Canada,2008,27.374,66.006,8.821,32.834,24.351
CAN,Canada,2009,27.993,65.577,7.67,33.337,24.57
CAN,Canada,2010,26.567,67.085,7.771,34.516,24.798
CAN,Canada,2011,27.419,66.293,6.763,33.271,26.259
CAN,Canada,2012,27.863,65.8,6.406,33.444,25.95
CAN,Canada,2013,27.745,65.57,6.09,32.649,26.831
CAN,Canada,2014,27.026,66.089,5.781,32.41,27.898
CAN,Canada,2015,27.733,65.785,5.428,32.418,27.939
CAN,Canada,2016,28.46,65.047,5.481,32.463,27.103
CAN,Canada,2017,28.65,64.986,5.551,31.686,27.748
CAN,Canada,2018,27.664,66.13,4.513,32.267,29.351
CAN,Canada,2019,27.407,66.353,4.243,32.347,29.763
CAN,Canada,2020,29.457,64.143,3.885,29.614,30.644
CAN,Canada,2021,29.113,64.911,3.461,30.163,31.287
CAN,Canada,2022,29.497,65.036,2.748,30.489,31.8
CAN,Canada,2023,27.858,66.492,2.697,31.281,32.514
CHL,Chile,1980,21.023,78.977,12.009,60.3,6.667
CHL,Chile,1981,21.658,78.342,11.924,59.886,6.531
CHL,Chile,1982,25.437,74.563,8.515,58.802,7.246
CHL,Chile,1983,26.607,73.393,9.831,56.032,7.531
CHL,Chile,1984,26.551,73.449,12.772,53.258,7.419
CHL,Chile,1985,29.063,70.937,12.643,50.966,7.329
CHL,Chile,1986,30.114,69.886,11.565,51.864,6.457
CHL,Chile,1987,31.031,68.969,11.361,51.636,5.972
CHL,Chile,1988,27.316,72.684,14.157,51.024,7.504
CHL,Chile,1989,20.759,79.241,17.232,51.464,10.545
CHL,Chile,1990,18.081,81.919,19.668,51.525,10.726
CHL,Chile,1991,23.018,76.982,14.423,51.282,11.276
CHL,Chile,1992,27.187,72.813,11.261,50.163,11.389
CHL,Chile,1993,26.38,73.62,10.746,51.72,11.154
CHL,Chile,1994,24.851,75.149,12.06,52.852,10.237
CHL,Chile,1995,24.921,75.079,12.065,53.912,9.102
CHL,Chile,1996,21.55,78.45,15.761,53.968,8.721
CHL,Chile,1997,20.921,79.079,17.942,50.76,10.376
CHL,Chile,1998,17.196,82.804,16.821,51.704,14.278
CHL,Chile,1999,14.538,85.462,16.639,50.127,18.696
CHL,Chile,2000,18.856,81.144,12.296,45.767,23.082
CHL,Chile,2001,21.061,78.939,9.474,43.772,25.693
CHL,Chile,2002,21.834,78.166,9.335,43.501,25.33
CHL,Chile,2003,21.012,78.988,8.872,42.875,27.241
CHL,Chile,2004,18.554,81.446,9.609,44.192,27.645
CHL,Chile,2005,21.083,78.917,9.092,44.004,25.821
CHL,Chile,2006,21.915,78.085,10.977,44.001,23.108
CHL,Chile,2007,18.572,81.428,13.007,54.823,13.598
CHL,Chile,2008,20.647,79.353,13.927,57.848,7.578
CHL,Chile,2009,21.976,78.024,13.277,56.759,7.988
CHL,Chile,2010,18.941,81.059,14.511,50.601,15.947
CHL,Chile,2011,17.672,82.328,17.539,49.507,15.282
CHL,Chile,2012,17.976,82.024,19.576,49.162,13.287
CHL,Chile,2013,18.024,81.976,21.419,47.595,12.962
CHL,Chile,2014,19.519,80.481,21.861,47.761,10.859
CHL,Chile,2015,21.0,79.0,20.771,46.447,11.781
CHL,Chile,2016,19.341,80.659,20.089,46.791,13.778
CHL,Chile,2017,21.426,78.574,20.144,45.819,12.61
CHL,Chile,2018,23.426,76.574,18.707,45.685,12.181
CHL,Chile,2019,22.541,77.459,18.595,44.958,13.907
CHL,Chile,2020,24.874,75.126,16.751,44.096,14.279
CHL,Chile,2021,23.421,76.579,17.22,44.874,14.485
CHL,Chile,2022,26.079,73.921,13.338,45.954,14.629
CHL,Chile,2023,30.347,69.653,8.0,46.132,15.522
CHN,China,1980,3.357,96.643,73.468,20.189,2.986
CHN,China,1981,3.829,96.171,74.076,19.392,2.702
CHN,China,1982,4.164,95.836,75.044,18.369,2.422
CHN,China,1983,4.544,95.456,75.518,17.608,2.33
CHN,China,1984,4.253,95.747,76.518,17.019,2.21
CHN,China,1985,4.184,95.816,77.216,16.476,2.125
CHN,China,1986,4.086,95.914,77.039,16.717,2.158
CHN,China,1987,4.008,95.992,77.496,16.477,2.019
CHN,China,1988,4.072,95.928,77.492,16.507,1.93
CHN,China,1989,4.209,95.791,77.373,16.477,1.941
CHN,China,1990,4.45,95.55,77.5,16.102,1.948
CHN,China,1991,4.168,95.832,77.369,16.586,1.877
CHN,China,1992,4.157,95.843,76.929,17.096,1.819
CHN,China,1993,4.483,95.47,76.035,17.643,1.792
CHN,China,1994,4.668,94.923,76.28,16.876,1.767
CHN,China,1995,5.239,94.415,74.988,17.695,1.733
CHN,China,1996,4.849,94.785,74.455,18.606,1.723
CHN,China,1997,5.057,94.577,72.471,20.297,1.809
CHN,China,1998,5.119,94.524,71.797,20.865,1.862
CHN,China,1999,4.893,94.742,71.359,21.474,1.909
CHN,China,2000,5.336,94.269,69.83,22.339,2.1
CHN,China,2001,6.251,93.36,69.53,21.604,2.226
CHN,China,2002,5.922,93.569,69.989,21.406,2.174
CHN,China,2003,5.001,94.25,71.565,20.517,2.168
CHN,China,2004,5.289,93.969,71.32,20.481,2.168
CHN,China,2005,5.239,94.08,73.52,18.319,2.242
CHN,China,2006,5.267,94.095,73.656,17.923,2.516
CHN,China,2007,5.407,93.932,73.804,17.28,2.847
CHN,China,2008,6.872,92.431,72.251,17.017,3.163
CHN,China,2009,6.56,92.76,72.489,16.935,3.336
CHN,China,2010,7.195,92.132,70.336,18.031,3.765
CHN,China,2011,6.697,92.579,70.97,17.277,4.332
CHN,China,2012,8.068,91.152,69.083,17.421,4.648
CHN,China,2013,8.474,90.679,68.027,17.547,5.105
CHN,China,2014,9.69,89.328,66.074,17.797,5.458
CHN,China,2015,10.278,88.48,63.967,18.936,5.577
CHN,China,2016,11.113,87.357,61.893,19.484,5.98
CHN,China,2017,11.666,86.629,60.249,19.748,6.632
CHN,China,2018,12.224,85.85,58.647,19.754,7.45
CHN,China,2019,12.786,85.048,57.512,19.8,7.737
CHN,China,2020,13.396,84.407,56.879,19.346,8.181
CHN,China,2021,14.195,83.496,55.941,18.806,8.749
CHN,China,2022,15.218,82.455,55.309,18.585,8.561
CHN,China,2023,15.505,82.22,54.028,19.506,8.686
COL,Colombia,1980,21.708,78.292,15.036,48.175,15.081
COL,Colombia,1981,21.107,78.893,15.099,47.744,16.049
COL,Colombia,1982,21.932,78.068,15.288,45.953,16.828
COL,Colombia,1983,20.988,79.012,15.99,45.348,17.675
COL,Colombia,1984,23.13,76.87,16.453,43.07,17.347
COL,Colombia,1985,24.087,75.913,16.432,42.625,16.857
COL,Colombia,1986,26.574,73.426,15.509,41.523,16.394
COL,Colombia,1987,26.474,73.526,17.846,40.448,15.232
COL,Colombia,1988,27.958,72.042,14.259,42.468,15.315
COL,Colombia,1989,28.98,71.02,15.694,41.439,13.887
COL,Colombia,1990,31.201,68.799,7.507,46.175,15.117
COL,Colombia,1991,30.631,69.369,9.194,44.997,15.179
COL,Colombia,1992,23.802,76.198,14.778,47.066,14.354
COL,Colombia,1993,27.369,72.631,14.271,44.634,13.726
COL,Colombia,1994,29.116,70.884,15.102,43.228,12.555
COL,Colombia,1995,28.416,71.584,13.202,45.339,13.043
COL,Colombia,1996,30.151,69.849,9.854,46.338,13.658
COL,Colombia,1997,26.432,73.568,11.453,45.253,16.862
COL,Colombia,1998,25.565,74.435,10.75,44.363,19.323
COL,Colombia,1999,30.0,70.0,9.24,42.797,17.963
COL,Colombia,2000,28.239,71.761,10.186,42.99,18.585
COL,Colombia,2001,28.572,71.428,9.945,42.403,19.079
COL,Colombia,2002,30.439,69.561,8.192,42.07,19.3
COL,Colombia,2003,31.64,68.36,8.918,41.273,18.168
COL,Colombia,2004,31.689,68.311,7.419,42.464,18.428
COL,Colombia,2005,32.783,67.217,4.754,42.773,19.69
COL,Colombia,2006,30.936,69.064,11.708,39.49,17.866
COL,Colombia,2007,31.46,68.54,10.144,39.785,18.612
COL,Colombia,2008,31.267,68.733,12.894,37.675,18.164
COL,Colombia,2009,28.771,71.229,11.97,38.144,21.115
COL,Colombia,2010,27.404,72.596,13.389,38.264,20.943
COL,Colombia,2011,31.371,68.629,10.393,38.687,19.549
COL,Colombia,2012,29.023,70.977,11.759,38.817,20.401
COL,Colombia,2013,26.267,73.733,12.291,39.5,21.942
COL,Colombia,2014,25.308,74.692,12.357,39.707,22.628
COL,Colombia,2015,25.545,74.455,11.624,40.275,22.556
COL,Colombia,2016,24.363,75.637,11.746,41.583,22.308
COL,Colombia,2017,28.787,71.213,8.872,40.667,21.674
COL,Colombia,2018,27.908,72.092,8.087,41.36,22.644
COL,Colombia,2019,26.754,73.246,9.497,40.962,22.787
COL,Colombia,2020,27.111,72.889,9.313,37.836,25.74
COL,Colombia,2021,29.666,70.334,6.777,40.862,22.696
COL,Colombia,2022,28.384,71.616,8.005,43.225,20.386
COL,Colombia,2023,27.398,72.602,8.967,42.075,21.561
HRV,Croatia,1990,10.903,89.097,9.392,54.212,25.493
HRV,Croatia,1991,18.574,81.426,6.386,46.494,28.546
HRV,Croatia,1992,15.173,84.827,5.828,48.275,30.724
HRV,Croatia,1993,15.264,84.736,4.748,48.893,31.096
HRV,Croatia,1994,18.019,81.981,2.947,50.021,29.013
HRV,Croatia,1995,18.212,81.788,2.341,53.54,25.907
HRV,Croatia,1996,23.558,76.442,1.793,47.496,27.154
HRV,Croatia,1997,17.617,82.383,3.065,51.011,28.307
HRV,Croatia,1998,17.157,82.843,2.77,54.351,25.722
HRV,Croatia,1999,20.22,79.78,2.38,52.135,25.265
HRV,Croatia,2000,18.794,81.206,5.263,49.007,26.936
HRV,Croatia,2001,19.785,80.215,5.575,47.785,26.856
HRV,Croatia,2002,15.94,84.06,6.755,49.896,27.41
HRV,Croatia,2003,14.114,85.886,7.171,52.707,26.007
HRV,Croatia,2004,18.938,81.062,7.345,47.7,26.017
HRV,Croatia,2005,17.569,82.431,7.359,49.637,25.435
HRV,Croatia,2006,16.644,83.356,6.911,50.999,25.446
HRV,Croatia,2007,11.745,88.255,7.444,51.803,29.008
HRV,Croatia,2008,14.47,85.53,7.717,49.487,28.326
HRV,Croatia,2009,18.759,81.241,5.6,49.081,26.56
HRV,Croatia,2010,22.716,77.284,7.443,41.142,28.699
HRV,Croatia,2011,14.713,85.287,8.735,44.605,31.947
HRV,Croatia,2012,16.074,83.926,8.45,43.119,32.357
HRV,Croatia,2013,25.559,74.441,8.307,38.06,28.074
HRV,Croatia,2014,27.249,72.751,7.968,39.901,24.882
HRV,Croatia,2015,21.651,78.349,7.842,43.555,26.952
HRV,Croatia,2016,22.794,77.206,8.106,42.071,27.028
HRV,Croatia,2017,19.346,80.654,4.87,44.833,30.951
HRV,Croatia,2018,25.936,74.064,4.394,42.095,27.575
HRV,Croatia,2019,23.27,76.73,5.178,41.981,29.571
HRV,Croatia,2020,25.033,74.967,4.657,37.749,32.561
HRV,Croatia,2021,28.683,71.317,4.987,37.162,29.168
HRV,Croatia,2022,25.053,74.947,5.14,42.837,26.97
HRV,Croatia,2023,29.586,70.414,3.891,42.319,24.204
CYP,Cyprus,1980,0.0,100.0,0.0,100.0,0.0
CYP,Cyprus,1981,0.0,100.0,0.0,100.0,0.0
CYP,Cyprus,1982,0.0,100.0,0.0,100.0,0.0
CYP,Cyprus,1983,0.0,100.0,0.0,100.0,0.0
CYP,Cyprus,1984,0.0,100.0,0.0,100.0,0.0
CYP,Cyprus,1985,0.0,100.0,7.973,92.027,0.0
CYP,Cyprus,1986,0.0,100.0,4.687,95.313,0.0
CYP,Cyprus,1987,0.0,100.0,8.143,91.857,0.0
CYP,Cyprus,1988,0.0,100.0,4.758,95.242,0.0
CYP,Cyprus,1989,0.0,100.0,4.128,95.872,0.0
CYP,Cyprus,1990,0.0,100.0,3.681,96.319,0.0
CYP,Cyprus,1991,0.0,100.0,2.682,97.318,0.0
CYP,Cyprus,1992,0.0,100.0,4.234,95.766,0.0
CYP,Cyprus,1993,0.0,100.0,3.436,96.564,0.0
CYP,Cyprus,1994,0.0,100.0,4.704,95.296,0.0
CYP,Cyprus,1995,0.0,100.0,4.932,95.068,0.0
CYP,Cyprus,1996,0.0,100.0,4.542,95.458,0.0
CYP,Cyprus,1997,0.0,100.0,3.419,96.581,0.0
CYP,Cyprus,1998,0.0,100.0,0.593,99.407,0.0
CYP,Cyprus,1999,0.0,100.0,0.966,99.034,0.0
CYP,Cyprus,2000,0.0,100.0,1.384,98.616,0.0
CYP,Cyprus,2001,0.0,100.0,2.014,97.986,0.0
CYP,Cyprus,2002,0.0,100.0,1.695,98.305,0.0
CYP,Cyprus,2003,0.0,100.0,1.595,98.405,0.0
CYP,Cyprus,2004,0.007,99.993,1.639,98.355,0.0
CYP,Cyprus,2005,0.007,99.993,1.462,98.531,0.0
CYP,Cyprus,2006,0.012,99.988,1.02,98.968,0.0
CYP,Cyprus,2007,0.058,99.942,0.911,99.031,0.0
CYP,Cyprus,2008,0.588,99.412,0.727,98.685,0.0
CYP,Cyprus,2009,0.773,99.227,0.395,98.832,0.0
CYP,Cyprus,2010,1.095,98.905,0.501,98.405,0.0
CYP,Cyprus,2011,2.0,98.0,0.238,97.762,0.0
CYP,Cyprus,2012,2.771,97.229,0.009,97.22,0.0
CYP,Cyprus,2013,3.68,96.32,0.01,96.31,0.0
CYP,Cyprus,2014,3.369,96.631,0.091,96.54,0.0
CYP,Cyprus,2015,3.967,96.033,0.133,95.9,0.0
CYP,Cyprus,2016,3.794,96.206,0.016,96.19,0.0
CYP,Cyprus,2017,3.751,96.249,0.107,96.143,0.0
CYP,Cyprus,2018,3.984,96.016,0.489,95.528,0.0
CYP,Cyprus,2019,4.432,95.568,0.6,94.969,0.0
CYP,Cyprus,2020,6.388,93.612,0.575,93.037,0.0
CYP,Cyprus,2021,7.388,92.612,1.614,90.998,0.0
CYP,Cyprus,2022,7.765,92.235,1.128,91.107,0.0
CYP,Cyprus,2023,9.266,90.734,0.997,89.736,0.0
CZE,Czechia,1980,1.074,98.926,72.079,21.993,4.853
CZE,Czechia,1981,0.93,99.07,72.317,21.848,4.905
CZE,Czechia,1982,0.762,99.238,73.734,20.247,5.257
CZE,Czechia,1983,0.754,99.155,73.204,19.793,6.158
CZE,Czechia,1984,0.572,98.881,72.177,20.362,6.343
CZE,Czechia,1985,0.736,98.209,70.489,19.945,7.775
CZE,Czechia,1986,0.817,96.505,69.424,18.952,8.128
CZE,Czechia,1987,1.05,94.392,67.11,18.611,8.672
CZE,Czechia,1988,0.89,94.099,67.6,17.81,8.689
CZE,Czechia,1989,0.719,93.849,67.051,17.547,9.251
CZE,Czechia,1990,0.591,93.004,63.385,18.437,11.182
CZE,Czechia,1991,0.609,92.606,63.801,16.949,11.856
CZE,Czechia,1992,0.812,92.128,61.395,16.739,13.994
CZE,Czechia,1993,0.91,91.751,60.236,17.092,14.423
CZE,Czechia,1994,1.104,91.151,58.538,18.148,14.465
CZE,Czechia,1995,1.445,91.552,56.22,19.624,15.707
CZE,Czechia,1996,1.323,91.564,54.23,19.858,17.475
CZE,Czechia,1997,1.379,91.409,53.13,19.746,18.533
CZE,Czechia,1998,1.31,90.855,50.729,20.995,19.131
CZE,Czechia,1999,1.629,90.086,48.219,21.802,20.065
CZE,Czechia,2000,1.525,90.5,52.122,19.949,18.428
CZE,Czechia,2001,1.618,89.964,50.023,20.643,19.299
CZE,Czechia,2002,1.884,87.534,48.983,19.943,18.608
CZE,Czechia,2003,1.173,85.079,47.101,20.191,17.787
CZE,Czechia,2004,1.538,84.899,45.989,21.69,17.22
CZE,Czechia,2005,1.695,85.465,45.142,23.017,17.306
CZE,Czechia,2006,1.902,84.895,45.875,22.278,16.743
CZE,Czechia,2007,1.887,84.775,46.281,22.362,16.132
CZE,Czechia,2008,2.311,83.995,44.772,22.915,16.308
CZE,Czechia,2009,3.141,82.306,43.116,23.064,16.126
CZE,Czechia,2010,3.759,81.984,42.719,20.906,18.358
CZE,Czechia,2011,4.745,80.584,43.047,21.681,15.856
CZE,Czechia,2012,5.199,79.069,41.495,21.525,16.05
CZE,Czechia,2013,6.019,77.845,40.326,20.94,16.579
CZE,Czechia,2014,6.231,77.599,39.906,22.627,15.066
CZE,Czechia,2015,6.44,79.048,40.548,22.398,16.102
CZE,Czechia,2016,6.502,80.388,41.405,21.317,17.665
CZE,Czechia,2017,6.312,79.169,38.379,23.628,17.162
CZE,Czechia,2018,6.179,78.52,38.239,23.87,16.411
CZE,Czechia,2019,6.744,77.499,35.225,24.752,17.522
CZE,Czechia,2020,7.539,75.598,33.062,23.298,19.238
CZE,Czechia,2021,7.275,76.404,32.491,24.357,19.555
CZE,Czechia,2022,7.496,75.422,34.572,24.318,16.532
CZE,Czechia,2023,8.386,73.449,30.639,26.407,16.403
DNK,Denmark,1980,0.053,99.947,30.692,69.255,0.0
DNK,Denmark,1981,0.061,99.939,27.31,72.629,0.0
DNK,Denmark,1982,0.068,99.932,34.469,65.464,0.0
DNK,Denmark,1983,0.143,99.857,34.629,65.151,0.077
DNK,Denmark,1984,0.144,99.856,35.899,63.347,0.609
DNK,Denmark,1985,0.155,99.845,38.829,57.933,3.083
DNK,Denmark,1986,0.264,99.736,38.428,55.932,5.376
DNK,Denmark,1987,0.352,99.648,39.129,53.441,7.078
DNK,Denmark,1988,0.542,99.458,37.018,53.711,8.728
DNK,Denmark,1989,0.842,99.158,32.99,56.08,10.088
DNK,Denmark,1990,1.204,98.796,35.095,53.273,10.428
DNK,Denmark,1991,1.391,98.609,41.288,46.88,10.441
DNK,Denmark,1992,1.949,98.051,36.72,49.609,11.722
DNK,Denmark,1993,2.261,97.739,36.329,48.986,12.424
DNK,Denmark,1994,2.034,97.966,36.428,48.593,12.945
DNK,Denmark,1995,2.209,97.791,31.008,51.52,15.263
DNK,Denmark,1996,2.093,97.907,35.815,46.983,15.108
DNK,Denmark,1997,3.228,96.772,29.365,49.996,17.411
DNK,Denmark,1998,4.456,95.544,25.891,50.176,19.477
DNK,Denmark,1999,5.143,94.857,22.433,51.36,21.064
DNK,Denmark,2000,6.759,93.241,19.597,51.995,21.649
DNK,Denmark,2001,7.065,92.935,20.654,49.724,22.557
DNK,Denmark,2002,8.197,91.803,20.731,48.243,22.828
DNK,Denmark,2003,9.054,90.946,26.244,43.288,21.414
DNK,Denmark,2004,11.24,88.76,21.269,44.958,22.532
DNK,Denmark,2005,11.955,88.045,18.538,47.114,22.393
DNK,Denmark,2006,10.242,89.758,25.464,43.452,20.841
DNK,Denmark,2007,11.953,88.047,22.413,46.008,19.625
DNK,Denmark,2008,12.095,87.905,20.414,47.053,20.438
DNK,Denmark,2009,12.844,87.156,21.326,44.947,20.883
DNK,Denmark,2010,14.973,85.027,19.406,43.499,22.123
DNK,Denmark,2011,18.525,81.475,17.274,44.354,19.848
DNK,Denmark,2012,21.232,78.768,14.594,44.196,19.978
DNK,Denmark,2013,21.856,78.144,17.985,41.874,18.284
DNK,Denmark,2014,25.305,74.695,14.853,43.478,16.364
DNK,Denmark,2015,27.025,72.975,10.819,45.299,16.857
DNK,Denmark,2016,26.005,73.995,12.347,44.741,16.907
DNK,Denmark,2017,30.501,69.499,9.182,44.241,16.076
DNK,Denmark,2018,29.38,70.62,9.512,45.296,15.812
DNK,Denmark,2019,30.183,69.817,4.95,51.302,13.565
DNK,Denmark,2020,34.672,65.328,4.926,48.152,12.25
DNK,Denmark,2021,38.81,61.19,6.575,41.996,12.62
DNK,Denmark,2022,40.792,59.208,6.392,43.865,8.952
DNK,Denmark,2023,40.938,59.062,4.059,46.523,8.48
ECU,Ecuador,1980,6.265,93.735,0.0,92.471,1.263
ECU,Ecuador,1981,5.042,94.958,0.0,93.115,1.843
ECU,Ecuador,1982,5.273,94.727,0.0,92.557,2.171
ECU,Ecuador,1983,10.386,89.614,0.0,86.86,2.754
ECU,Ecuador,1984,17.612,82.388,0.0,78.807,3.581
ECU,Ecuador,1985,15.085,84.915,0.0,81.833,3.082
ECU,Ecuador,1986,17.637,82.363,0.0,79.436,2.927
ECU,Ecuador,1987,19.516,80.484,0.0,77.838,2.646
ECU,Ecuador,1988,17.825,82.175,0.0,79.5,2.675
ECU,Ecuador,1989,17.743,82.257,0.0,80.203,2.054
ECU,Ecuador,1990,17.296,82.704,0.004,79.433,3.267
ECU,Ecuador,1991,15.927,84.073,0.007,80.44,3.626
ECU,Ecuador,1992,15.684,84.316,0.005,80.654,3.657
ECU,Ecuador,1993,17.698,82.302,0.001,78.232,4.068
ECU,Ecuador,1994,18.394,81.606,0.004,78.224,3.378
ECU,Ecuador,1995,15.267,84.733,0.004,81.285,3.443
ECU,Ecuador,1996,16.502,83.498,0.005,80.28,3.213
ECU,Ecuador,1997,15.246,84.754,0.005,82.121,2.628
ECU,Ecuador,1998,15.101,84.899,0.008,82.229,2.663
ECU,Ecuador,1999,18.299,81.701,0.011,78.936,2.754
ECU,Ecuador,2000,20.573,79.427,0.016,76.231,3.18
ECU,Ecuador,2001,18.737,81.263,0.02,78.052,3.191
ECU,Ecuador,2002,20.06,79.94,0.022,78.629,1.289
ECU,Ecuador,2003,18.572,81.428,0.837,78.398,2.194
ECU,Ecuador,2004,17.818,82.182,0.019,77.394,4.769
ECU,Ecuador,2005,15.75,84.25,0.021,79.608,4.621
ECU,Ecuador,2006,15.435,84.565,0.05,79.743,4.772
ECU,Ecuador,2007,18.628,81.372,0.019,77.233,4.12
ECU,Ecuador,2008,21.549,78.451,0.205,74.717,3.529
ECU,Ecuador,2009,18.011,81.989,0.05,77.686,4.253
ECU,Ecuador,2010,15.137,84.863,0.075,80.76,4.027
ECU,Ecuador,2011,18.275,81.725,0.067,78.213,3.445
ECU,Ecuador,2012,18.909,81.091,0.076,76.658,4.357
ECU,Ecuador,2013,16.519,83.481,0.082,78.607,4.792
ECU,Ecuador,2014,16.451,83.549,0.074,78.8,4.675
ECU,Ecuador,2015,18.756,81.244,0.081,76.747,4.417
ECU,Ecuador,2016,22.601,77.399,0.048,72.554,4.797
ECU,Ecuador,2017,27.196,72.804,0.049,68.227,4.528
ECU,Ecuador,2018,26.236,73.764,0.16,69.782,3.823
ECU,Ecuador,2019,30.382,69.618,0.048,66.231,3.339
ECU,Ecuador,2020,34.624,65.376,0.157,61.921,3.298
ECU,Ecuador,2021,31.038,68.962,0.264,65.708,2.99
ECU,Ecuador,2022,28.426,71.574,0.365,68.757,2.452
ECU,Ecuador,2023,27.974,72.026,0.133,69.75,2.142
EGY,Egypt,1980,12.972,87.028,3.05,73.982,9.996
EGY,Egypt,1981,11.857,88.143,3.449,74.879,9.815
EGY,Egypt,1982,10.91,89.09,3.192,76.277,9.621
EGY,Egypt,1983,9.433,90.567,2.798,77.347,10.422
EGY,Egypt,1984,8.482,91.518,2.6,76.65,12.268
EGY,Egypt,1985,7.766,92.234,2.647,75.086,14.502
EGY,Egypt,1986,7.446,92.554,2.601,73.619,16.334
EGY,Egypt,1987,7.018,92.982,2.594,73.362,17.026
EGY,Egypt,1988,6.807,93.193,2.795,71.912,18.486
EGY,Egypt,1989,6.939,93.061,2.713,70.731,19.617
EGY,Egypt,1990,7.097,92.903,2.266,70.696,19.94
EGY,Egypt,1991,6.979,93.021,2.302,68.574,22.145
EGY,Egypt,1992,6.965,93.035,2.381,66.473,24.181
EGY,Egypt,1993,7.168,92.832,2.867,62.181,27.784
EGY,Egypt,1994,7.245,92.755,2.934,61.74,28.081
EGY,Egypt,1995,7.134,92.866,1.853,63.187,27.827
EGY,Egypt,1996,6.947,93.053,2.417,63.389,27.247
EGY,Egypt,1997,6.835,93.165,1.963,64.242,26.96
EGY,Egypt,1998,6.75,93.25,1.855,64.924,26.471
EGY,Egypt,1999,6.992,93.008,1.571,61.904,29.533
EGY,Egypt,2000,6.998,93.002,1.787,57.204,34.012
EGY,Egypt,2001,6.824,93.176,1.506,51.753,39.917
EGY,Egypt,2002,6.405,93.595,1.57,50.052,41.972
EGY,Egypt,2003,5.599,94.401,1.537,48.453,44.411
EGY,Egypt,2004,5.317,94.683,1.488,48.31,44.885
EGY,Egypt,2005,5.073,94.927,1.419,49.878,43.63
EGY,Egypt,2006,4.876,95.124,1.348,45.936,47.84
EGY,Egypt,2007,5.061,94.939,1.151,46.579,47.209
EGY,Egypt,2008,5.101,94.899,0.977,46.511,47.412
EGY,Egypt,2009,4.525,95.475,0.838,46.982,47.655
EGY,Egypt,2010,4.198,95.802,0.605,46.558,48.64
EGY,Egypt,2011,4.063,95.937,0.546,44.534,50.856
EGY,Egypt,2012,3.92,96.08,0.465,43.81,51.805
EGY,Egypt,2013,3.909,96.091,0.462,44.637,50.991
EGY,Egypt,2014,3.913,96.087,0.471,47.448,48.167
EGY,Egypt,2015,4.062,95.938,0.957,47.714,47.267
EGY,Egypt,2016,3.87,96.13,1.379,46.725,48.026
EGY,Egypt,2017,3.627,96.373,1.306,42.707,52.359
EGY,Egypt,2018,3.832,96.168,2.376,38.03,55.762
EGY,Egypt,2019,4.638,95.362,2.194,36.694,56.473
EGY,Egypt,2020,5.968,94.032,0.888,33.837,59.306
EGY,Egypt,2021,5.908,94.092,1.335,34.005,58.753
EGY,Egypt,2022,5.687,94.313,1.107,38.437,54.769
EGY,Egypt,2023,5.804,94.196,1.248,37.944,55.004
EST,Estonia,1985,0.0,100.0,57.002,34.145,8.853
EST,Estonia,1986,0.0,100.0,57.974,33.941,8.085
EST,Estonia,1987,0.0,100.0,57.603,33.769,8.628
EST,Estonia,1988,0.0,100.0,55.898,34.649,9.453
EST,Estonia,1989,0.0,100.0,56.152,34.675,9.173
EST,Estonia,1990,0.0,100.0,56.454,32.404,11.142
EST,Estonia,1991,0.0,100.0,56.579,31.196,12.226
EST,Estonia,1992,0.0,100.0,65.655,24.079,10.266
EST,Estonia,1993,0.0,100.0,63.168,30.71,6.122
EST,Estonia,1994,0.0,100.0,63.735,27.597,8.668
